nomor_pohon,barcode_pohon,nama_lokal,nama_latin,Group,Icon,status_iucn,diameter,tinggi,unit_PS,jenis_lahan,nama_khas_wilayah,Latitude,Longitude,elevasi,jarak_permukiman,status_adopsi,nama_pengadopsi,masa_berlaku,nama_surveyor,waktu_survei,harga_adopsi,serapan_karbon,penyedia_bibit,metode_karbon,Image1,Image1Caption,Image1Source,Image1SourceLink,Image2,Image2Caption,Image2Source,Image2SourceLink,Image3,Image4,chart_link
268,1904A09SMLJ0000000000128747,Simpur,Dillenia sp.,Pohon Muda,icon/young_tree.svg,Least Concern,36,21,"Hutan Lindung Pulau Tilan, Kep Rantau Bais",Mineral,Pulau Tilan,2.134658501,116.7898909,10.76478425,3.04,Belum,-,-,Juliardi,22/09/2021 15:18,50000,2178.13,-,"Chave et al, 2014",media/1632298656167.jpg,Caption,Source,SourceLink,media/1632298678499.jpg,Caption,Source,SourceLink,media/1632298690657.jpg,media/1632298717637.jpg,
270,1904A09SMLJ0000000000128748,Simpur,Dillenia sp.,Pohon Dewasa,icon/mature_tree.svg,Least Concern,49,27,"Hutan Lindung Pulau Tilan, Kep Rantau Bais",Mineral,Pulau Tilan,2.13441158,116.7899114,21.65175725,3.03,Belum,-,-,Jefri Neldi,22/09/2021 15:27,200000,5081.23,-,"Chave et al, 2014",media/1632299180130.jpg,Caption,Source,SourceLink,media/1632299200214.jpg,Caption,Source,SourceLink,media/1632299224355.jpg,media/1632299239704.jpg,
273,1904A09SMLJ0000000000128750,Simpur,Dillenia sp.,Pohon Dewasa,icon/mature_tree.svg,Least Concern,42,22,"Hutan Lindung Pulau Tilan, Kep Rantau Bais",Mineral,Pulau Tilan,2.133904796,116.7898739,21.59097058,3.04,Belum,-,-,Jefri Neldi,22/09/2021 15:30,200000,3079.51,-,"Chave et al, 2014",media/1632299372750.jpg,Caption,Source,SourceLink,media/1632299407136.jpg,Caption,Source,SourceLink,media/1632299422850.jpg,media/1632299435413.jpg,
275,1904A09SMLJ0000000000128751,Leban bunga,Vitex Pinnata,Pohon Dewasa,icon/mature_tree.svg,Least Concern,56,20,"Hutan Lindung Pulau Tilan, Kep Rantau Bais",Mineral,Pulau Tilan,2.133803542,116.7898398,2.824625109,3.35,Belum,-,-,Hari Yudistira,22/09/2021 10:44,200000,5726.5,-,"Chave et al, 2014",media/1632339757877.jpg,Caption,Source,SourceLink,media/1632339805395.jpg,Caption,Source,SourceLink,media/1632339839371.jpg,media/1632339880925.jpg,
278,1904A09SMLJ0000000000128752,Gurah Gurah/Buto Buto,-,Pohon Muda,icon/young_tree.svg,Not Defined,37,30,"Hutan Lindung Pulau Tilan, Kep Rantau Bais",Mineral,Pulau Tilan,2.133197299,116.7898834,0.133180902,3.35,Belum,-,-,Hari Yudistira,22/09/2021 10:54,50000,2398.83,-,"Brown, 1997",media/1632340380241.jpg,Caption,Source,SourceLink,media/1632340404394.jpg,Caption,Source,SourceLink,media/1632340440825.jpg,media/1632340456806.jpg,
292,1904A09SMLJ0000000000128754,Gurah Gurah/Buto Buto,-,Pohon Muda,icon/young_tree.svg,Not Defined,38,25,"Hutan Lindung Pulau Tilan, Kep Rantau Bais",Mineral,Pulau Tilan,2.13189628,116.7900214,8.466682339,3.33,Belum,-,-,Hari Yudistira,22/09/2021 11:00,50000,2566.27,-,"Brown, 1997",media/1632340700144.jpg,Caption,Source,SourceLink,media/1632340740164.jpg,Caption,Source,SourceLink,media/1632340799707.jpg,media/1632340824764.jpg,
302,1904A09SMLJ0000000000128755,Gurah Gurah/Buto Buto,-,Pohon Muda,icon/young_tree.svg,Not Defined,31,20,"Hutan Lindung Pulau Tilan, Kep Rantau Bais",Mineral,Pulau Tilan,2.132901476,116.7901927,17.2446173,3.32,Belum,-,-,Hari Yudistira,22/09/2021 11:05,50000,1533.19,-,"Brown, 1997",media/1632341060996.jpg,Caption,Source,SourceLink,media/1632341099960.jpg,Caption,Source,SourceLink,media/1632341122506.jpg,media/1632341145536.jpg,
305,1904A09SMLJ0000000000128756,Simpur,Dillenia sp.,Pohon Dewasa,icon/mature_tree.svg,Least Concern,60,30,"Hutan Lindung Pulau Tilan, Kep Rantau Bais",Mineral,Pulau Tilan,2.133041532,116.7901404,-12.99656652,3.32,Belum,-,-,Hari Yudistira,22/09/2021 11:11,200000,8362.13,-,"Chave et al, 2014",media/1632341428062.jpg,Caption,Source,SourceLink,media/1632341439320.jpg,Caption,Source,SourceLink,media/1632341457482.jpg,media/1632341497399.jpg,
314,1904A09SMLJ0000000000128757,Leban bunga,Vitex Pinnata,Pohon Muda,icon/young_tree.svg,Least Concern,36,12,"Hutan Lindung Pulau Tilan, Kep Rantau Bais",Mineral,Pulau Tilan,2.133960568,116.7901516,18.62713327,3.34,Belum,-,-,Hari Yudistira,22/09/2021 11:17,50000,1468.26,-,"Chave et al, 2014",media/1632341759033.jpg,Caption,Source,SourceLink,media/1632341773550.jpg,Caption,Source,SourceLink,media/1632341800177.jpg,media/1632341830980.jpg,
317,1904A09SMLJ0000000000128760,Simpur,Dillenia sp.,Pohon Muda,icon/young_tree.svg,Least Concern,31,20,"Hutan Lindung Pulau Tilan, Kep Rantau Bais",Mineral,Pulau Tilan,2.134725159,116.7901054,-20.94975775,3.35,Belum,-,-,Hari Yudistira,22/09/2021 11:22,50000,1551.1,-,"Chave et al, 2014",media/1632342012779.jpg,Caption,Source,SourceLink,media/1632342051434.jpg,Caption,Source,SourceLink,media/1632342079920.jpg,media/1632342120738.jpg,
320,1904A09SMLJ0000000000128762,Asam kandis,Garcinia parfipolia,Pohon Muda,icon/young_tree.svg,Not Defined,33,20,"Hutan Lindung Pulau Tilan, Kep Rantau Bais",Mineral,Pulau Tilan,2.135074635,116.7900463,5.829089376,3.35,Belum,-,-,Hari Yudistira,22/09/2021 11:29,50000,1525.15,-,"Chave et al, 2014",media/1632342411760.jpg,Caption,Source,SourceLink,media/1632342444310.jpg,Caption,Source,SourceLink,media/1632342493998.jpg,media/1632342531983.jpg,
321,1904A09SMLJ0000000000128763,Belanti,Coccoceras borneense,Pohon Dewasa,icon/mature_tree.svg,Not Defined,52,32,"Hutan Lindung Pulau Tilan, Kep Rantau Bais",Gambut,Pulau Tilan,2.135029414,116.7901542,17.84044922,3.2,Belum,-,-,Hari Yudistira,22/09/2021 12:04,200000,5288.72,-,"Chave et al, 2014",media/1632344594182.jpg,Caption,Source,SourceLink,media/1632344608061.jpg,Caption,Source,SourceLink,media/1632344661365.jpg,media/1632344689697.jpg,
326,1904A09SMLJ0000000000128764,Belanti,Coccoceras borneense,Pohon Dewasa,icon/mature_tree.svg,Not Defined,40,25,"Hutan Lindung Pulau Tilan, Kep Rantau Bais",Mineral,Pulau Tilan,2.135159376,116.7900841,6.020973579,3.19,Belum,-,-,Hari Yudistira,22/09/2021 12:09,200000,2490.55,-,"Chave et al, 2014",media/1632344887452.jpg,Caption,Source,SourceLink,media/1632344900815.jpg,Caption,Source,SourceLink,media/1632344938963.jpg,media/1632344960200.jpg,
328,1904A09SMLJ0000000000128765,Belanti,Coccoceras borneense,Pohon Dewasa,icon/mature_tree.svg,Not Defined,58,30,"Hutan Lindung Pulau Tilan, Kep Rantau Bais",Mineral,Pulau Tilan,2.135675017,116.790224,18.02613552,3.19,Belum,-,-,Hari Yudistira,22/09/2021 12:15,200000,6145.64,-,"Chave et al, 2014",media/1632345126366.jpg,Caption,Source,SourceLink,media/1632345144607.jpg,Caption,Source,SourceLink,media/1632345226757.jpg,media/1632345302096.jpg,
330,1904A09SMLJ0000000000128766,Putat,Planchonia valida,Pohon Dewasa,icon/mature_tree.svg,Not Defined,42,20,"Hutan Lindung Pulau Tilan, Kep Rantau Bais",Mineral,Pulau Tilan,2.135674998,116.7900891,18.66040359,3.15,Belum,-,-,Hari Yudistira,22/09/2021 13:05,200000,2827.24,-,"Chave et al, 2014",media/1632348266403.jpg,Caption,Source,SourceLink,media/1632348296037.jpg,Caption,Source,SourceLink,media/1632348313202.jpg,media/1632348333714.jpg,
331,1904A09SMLJ0000000000128767,Simpur,Dillenia sp.,Pohon Dewasa,icon/mature_tree.svg,Least Concern,43,30,"Hutan Lindung Pulau Tilan, Kep Rantau Bais",Mineral,Pulau Tilan,2.135813744,116.7902167,14.37277261,3.15,Belum,-,-,Hari Yudistira,22/09/2021 13:08,200000,4364.11,-,"Chave et al, 2014",media/1632348434042.jpg,Caption,Source,SourceLink,media/1632348455650.jpg,Caption,Source,SourceLink,media/1632348481302.jpg,media/1632348494622.jpg,
340,1904A09SMLJ0000000000128768,Belanti,Coccoceras borneense,Pohon Muda,icon/young_tree.svg,Not Defined,33,25,"Hutan Lindung Pulau Tilan, Kep Rantau Bais",Mineral,Pulau Tilan,2.136306425,116.7900606,14.80419013,3.15,Belum,-,-,Putri,22/09/2021 13:11,50000,1710.86,-,"Chave et al, 2014",media/1632348604790.jpg,Caption,Source,SourceLink,media/1632348619386.jpg,Caption,Source,SourceLink,media/1632348634451.jpg,media/1632348692802.jpg,
341,1904A09SMLJ0000000000128769,Putat,Planchonia valida,Pohon Dewasa,icon/mature_tree.svg,Not Defined,40,30,"Hutan Lindung Pulau Tilan, Kep Rantau Bais",Mineral,Pulau Tilan,2.136925629,116.7903158,10.65504005,3.15,Belum,-,-,Hari Yudistira,22/09/2021 13:16,200000,3818.27,-,"Chave et al, 2014",media/1632348901096.jpg,Caption,Source,SourceLink,media/1632348945807.jpg,Caption,Source,SourceLink,media/1632348973137.jpg,media/1632348994745.jpg,
344,1904A09SMLJ0000000000128770,Belanti,Coccoceras borneense,Pohon Dewasa,icon/mature_tree.svg,Not Defined,52,30,"Hutan Lindung Pulau Tilan, Kep Rantau Bais",Mineral,Pulau Tilan,2.136510343,116.7904161,10.62315213,3.12,Belum,-,-,Hari Yudistira,22/09/2021 13:23,200000,4965.86,-,"Chave et al, 2014",media/1632349331916.jpg,Caption,Source,SourceLink,media/1632349364096.jpg,Caption,Source,SourceLink,media/1632349379858.jpg,media/1632349425241.jpg,
347,1904A09SMLJ0000000000128771,Belanti,Coccoceras borneense,Pohon Dewasa,icon/mature_tree.svg,Not Defined,40,32,"Hutan Lindung Pulau Tilan, Kep Rantau Bais",Mineral,Pulau Tilan,2.136374262,116.7903942,12.47478204,3.12,Belum,-,-,Hari Yudistira,22/09/2021 13:28,200000,3169.08,-,"Chave et al, 2014",media/1632349649888.jpg,Caption,Source,SourceLink,media/1632349668465.jpg,Caption,Source,SourceLink,media/1632349692963.jpg,media/1632349720156.jpg,
351,1904A09SMLJ0000000000128773,Belanti,Coccoceras borneense,Pohon Dewasa,icon/mature_tree.svg,Not Defined,40,31,"Hutan Lindung Pulau Tilan, Kep Rantau Bais",Mineral,Pulau Tilan,2.136041993,116.7902699,14.21968755,3.12,Belum,-,-,Hari Yudistira,22/09/2021 13:33,200000,3072.38,-,"Chave et al, 2014",media/1632349884250.jpg,Caption,Source,SourceLink,media/1632349913739.jpg,Caption,Source,SourceLink,media/1632349961818.jpg,media/1632349986427.jpg,
355,1904A09SMLJ0000000000128775,Belanti,Coccoceras borneense,Pohon Dewasa,icon/mature_tree.svg,Not Defined,40,32,"Hutan Lindung Pulau Tilan, Kep Rantau Bais",Mineral,Pulau Tilan,2.135877159,116.7903202,9.889206948,3.11,Belum,-,-,Putri,22/09/2021 13:38,200000,3169.08,-,"Chave et al, 2014",media/1632350273307.jpg,Caption,Source,SourceLink,media/1632350293875.jpg,Caption,Source,SourceLink,media/1632350310910.jpg,media/1632350327170.jpg,
358,1904A09SMLJ0000000000128779,Belanti,Coccoceras borneense,Pohon Muda,icon/young_tree.svg,Not Defined,32,30,"Hutan Lindung Pulau Tilan, Kep Rantau Bais",Mineral,Pulau Tilan,2.135645262,116.7902897,7.864265252,3.11,Belum,-,-,Hari Yudistira,22/09/2021 13:42,50000,1924.9,-,"Chave et al, 2014",media/1632350472370.jpg,Caption,Source,SourceLink,media/1632350491587.jpg,Caption,Source,SourceLink,media/1632350516150.jpg,media/1632350535273.jpg,
359,1904A09SMLJ0000000000128778,Putat,Planchonia valida,Pohon Dewasa,icon/mature_tree.svg,Not Defined,45,32,"Hutan Lindung Pulau Tilan, Kep Rantau Bais",Mineral,Pulau Tilan,2.135636225,116.7903616,17.79162034,3.11,Belum,-,-,Hari Yudistira,22/09/2021 13:47,200000,5117.67,-,"Chave et al, 2014",media/1632350715323.jpg,Caption,Source,SourceLink,media/1632350742708.jpg,Caption,Source,SourceLink,media/1632350777725.jpg,media/1632350816926.jpg,
363,1904A09SMLJ0000000000128780,Belanti,Coccoceras borneense,Pohon Dewasa,icon/mature_tree.svg,Not Defined,42,30,"Hutan Lindung Pulau Tilan, Kep Rantau Bais",Mineral,Pulau Tilan,2.134781751,116.7902552,12.78822674,3.1,Belum,-,-,Putri,22/09/2021 13:50,200000,3272.94,-,"Chave et al, 2014",media/1632350977009.jpg,Caption,Source,SourceLink,media/1632350999969.jpg,Caption,Source,SourceLink,media/1632351029631.jpg,media/1632351040597.jpg,
365,1904A09SMLJ0000000000128781,Simpur,Dillenia sp.,Pohon Dewasa,icon/mature_tree.svg,Least Concern,50,31,"Hutan Lindung Pulau Tilan, Kep Rantau Bais",Mineral,Pulau Tilan,2.134732727,116.7902514,10.26905656,3.1,Belum,-,-,Hari Yudistira,22/09/2021 13:55,200000,6048.58,-,"Chave et al, 2014",media/1632351153643.jpg,Caption,Source,SourceLink,media/1632351200357.jpg,Caption,Source,SourceLink,media/1632351287957.jpg,media/1632351302960.jpg,
370,1904A09SMLJ0000000000128782,Bintangor,Calophyllum sp.,Pohon Dewasa,icon/mature_tree.svg,Least Concern,42,29,"Hutan Lindung Pulau Tilan, Kep Rantau Bais",Mineral,Pulau Tilan,2.133724433,116.7902234,5.22184525,3.1,Belum,-,-,Hari Yudistira,22/09/2021 13:58,200000,3594.62,-,"Chave et al, 2014",media/1632351418159.jpg,Caption,Source,SourceLink,media/1632351440475.jpg,Caption,Source,SourceLink,media/1632351466326.jpg,media/1632351478573.jpg,
371,1904A09SMLJ0000000000128783,Putat,Planchonia valida,Pohon Dewasa,icon/mature_tree.svg,Not Defined,50,32,"Hutan Lindung Pulau Tilan, Kep Rantau Bais",Mineral,Pulau Tilan,2.133733481,116.7902324,22.12256349,3.09,Belum,-,-,Hari Yudistira,22/09/2021 14:04,200000,6286.25,-,"Chave et al, 2014",media/1632351795125.jpg,Caption,Source,SourceLink,media/1632351815487.jpg,Caption,Source,SourceLink,media/1632351841241.jpg,media/1632351859022.jpg,
375,1904A09SMLJ0000000000128784,Simpur,Dillenia sp.,Pohon Muda,icon/young_tree.svg,Least Concern,30,30,"Hutan Lindung Pulau Tilan, Kep Rantau Bais",Mineral,Pulau Tilan,2.133664754,116.7903636,7.015503348,3.09,Belum,-,-,Hari Yudistira,22/09/2021 14:08,50000,2161.26,-,"Chave et al, 2014",media/1632352058610.jpg,Caption,Source,SourceLink,media/1632352088992.jpg,Caption,Source,SourceLink,media/1632352112268.jpg,media/1632352127941.jpg,
376,1904A09SMLJ0000000000128785,Komudan,-,Pohon Dewasa,icon/mature_tree.svg,Not Defined,42,18,"Hutan Lindung Pulau Tilan, Kep Rantau Bais",Mineral,Pulau Tilan,2.133601421,116.7903366,21.54312009,3.09,Belum,-,-,Hari Yudistira,22/09/2021 14:12,200000,3305.75,-,"Brown, 1997",media/1632352258759.jpg,Caption,Source,SourceLink,media/1632352282509.jpg,Caption,Source,SourceLink,media/1632352305874.jpg,media/1632352324425.jpg,
377,1904A09SMLJ0000000000128786,Cempedak air,Artocarpus sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,42,31,"Hutan Lindung Pulau Tilan, Kep Rantau Bais",Mineral,Pulau Tilan,2.133556179,116.7902916,18.7040899,3.09,Belum,-,-,Hari Yudistira,22/09/2021 14:16,200000,3783.27,-,"Chave et al, 2014",media/1632352517269.jpg,Caption,Source,SourceLink,media/1632352551186.jpg,Caption,Source,SourceLink,media/1632352572290.jpg,media/1632352591506.jpg,
380,1904A09SMLJ0000000000128787,Asam ,Garcinia sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,40,32,"Hutan Lindung Pulau Tilan, Kep Rantau Bais",Mineral,Pulau Tilan,2.133171605,116.7902211,25.99477052,3.08,Belum,-,-,Putri,22/09/2021 14:25,200000,4686.58,-,"Chave et al, 2014",media/1632353029821.jpg,Caption,Source,SourceLink,media/1632353062010.jpg,Caption,Source,SourceLink,media/1632353079287.jpg,media/1632353104208.jpg,
386,1904A09SMLJ0000000000128788,Belanti,Coccoceras borneense,Pohon Dewasa,icon/mature_tree.svg,Not Defined,53,32,"Hutan Lindung Pulau Tilan, Kep Rantau Bais",Mineral,Pulau Tilan,2.132573883,116.7903598,13.41073396,3.05,Belum,-,-,Putri,22/09/2021 14:29,200000,5489.06,-,"Chave et al, 2014",media/1632353320657.jpg,Caption,Source,SourceLink,media/1632353337476.jpg,Caption,Source,SourceLink,media/1632353360808.jpg,media/1632353383822.jpg,
391,1904A09SMLJ0000000000128789,Simpur,Dillenia sp.,Pohon Dewasa,icon/mature_tree.svg,Least Concern,48,28,"Hutan Lindung Pulau Tilan, Kep Rantau Bais",Mineral,Pulau Tilan,2.132441466,116.7902931,12.59785988,3.04,Belum,-,-,Hari Yudistira,22/09/2021 14:33,200000,5057.13,-,"Chave et al, 2014",media/1632353514053.jpg,Caption,Source,SourceLink,media/1632353547051.jpg,Caption,Source,SourceLink,media/1632353575072.jpg,media/1632353586574.jpg,
396,1904A09SMLJ0000000000128790,Simpur,Dillenia sp.,Pohon Muda,icon/young_tree.svg,Least Concern,30,25,"Hutan Lindung Pulau Tilan, Kep Rantau Bais",Mineral,Pulau Tilan,2.132503015,116.7905609,12.57341667,3.04,Belum,-,-,Putri,22/09/2021 14:36,50000,1808.94,-,"Chave et al, 2014",media/1632353726673.jpg,Caption,Source,SourceLink,media/1632353737372.jpg,Caption,Source,SourceLink,media/1632353756209.jpg,media/1632353768158.jpg,
397,1904A09SMLJ0000000000128791,Simpur,Dillenia sp.,Pohon Dewasa,icon/mature_tree.svg,Least Concern,55,30,"Hutan Lindung Pulau Tilan, Kep Rantau Bais",Mineral,Pulau Tilan,2.132628101,116.7905835,12.98566652,3.05,Belum,-,-,Hari Yudistira,22/09/2021 14:40,200000,7055.92,-,"Chave et al, 2014",media/1632353917276.jpg,Caption,Source,SourceLink,media/1632353937406.jpg,Caption,Source,SourceLink,media/1632353963432.jpg,media/1632354021720.jpg,
402,1904A09SMLJ0000000000128792,Simpur,Dillenia sp.,Pohon Dewasa,icon/mature_tree.svg,Least Concern,58,25,"Hutan Lindung Pulau Tilan, Kep Rantau Bais",Mineral,Pulau Tilan,2.133000248,116.7906576,-3.586144925,3.04,Belum,-,-,Hari Yudistira,22/09/2021 15:02,200000,6550.83,-,"Chave et al, 2014",media/1632355169984.jpg,Caption,Source,SourceLink,media/1632355213244.jpg,Caption,Source,SourceLink,media/1632355306659.jpg,media/1632355322798.jpg,
410,1904A09SMLJ0000000000128793,Simpur,Dillenia sp.,Pohon Dewasa,icon/mature_tree.svg,Least Concern,45,30,"Hutan Lindung Pulau Tilan, Kep Rantau Bais",Mineral,Pulau Tilan,2.13362417,116.790629,4.506390279,3.03,Belum,-,-,Putri,22/09/2021 15:05,200000,4769.1,-,"Chave et al, 2014",media/1632355447276.jpg,Caption,Source,SourceLink,media/1632355458337.jpg,Caption,Source,SourceLink,media/1632355485711.jpg,media/1632355499291.jpg,
411,1904A09SMLJ0000000000128794,Leban bunga,Vitex Pinnata,Pohon Dewasa,icon/mature_tree.svg,Least Concern,52,25,"Hutan Lindung Pulau Tilan, Kep Rantau Bais",Mineral,Pulau Tilan,2.133542732,116.7905301,10.9159103,3.03,Belum,-,-,Putri,22/09/2021 15:09,200000,6160.96,-,"Chave et al, 2014",media/1632355683324.jpg,Caption,Source,SourceLink,media/1632355710580.jpg,Caption,Source,SourceLink,media/1632355760152.jpg,media/1632355786075.jpg,
424,1904A09SMLJ0000000000128797,Simpur,Dillenia sp.,Pohon Dewasa,icon/mature_tree.svg,Least Concern,49,30,"Hutan Lindung Pulau Tilan, Kep Rantau Bais",Mineral,Pulau Tilan,2.13500302,116.7906909,3.288989248,3.04,Belum,-,-,Hari Yudistira,22/09/2021 15:12,200000,5631.55,-,"Chave et al, 2014",media/1632355880600.jpg,Caption,Source,SourceLink,media/1632355908047.jpg,Caption,Source,SourceLink,media/1632355934130.jpg,media/1632355949641.jpg,
437,1904A09SMLJ0000000000128798,Leban bunga,Vitex Pinnata,Pohon Dewasa,icon/mature_tree.svg,Least Concern,42,30,"Hutan Lindung Pulau Tilan, Kep Rantau Bais",Mineral,Pulau Tilan,2.135952174,116.7905941,15.31103604,3.04,Belum,-,-,Hari Yudistira,22/09/2021 15:17,200000,4851.47,-,"Chave et al, 2014",media/1632356130625.jpg,Caption,Source,SourceLink,media/1632356165438.jpg,Caption,Source,SourceLink,media/1632356201868.jpg,media/1632356218404.jpg,
440,1904A09SMLJ0000000000128799,Simpur,Dillenia sp.,Pohon Dewasa,icon/mature_tree.svg,Least Concern,45,28,"Hutan Lindung Pulau Tilan, Kep Rantau Bais",Mineral,Pulau Tilan,2.135635755,116.790683,20.37942149,3.02,Belum,-,-,Putri,22/09/2021 15:19,200000,4458.54,-,"Chave et al, 2014",media/1632356350298.jpg,Caption,Source,SourceLink,media/1632356359475.jpg,Caption,Source,SourceLink,media/1632356379176.jpg,media/1632356387518.jpg,
451,1904A09SMLJ0000000000128800,Simpur,Dillenia sp.,Pohon Dewasa,icon/mature_tree.svg,Least Concern,43,30,"Hutan Lindung Pulau Tilan, Kep Rantau Bais",Mineral,Pulau Tilan,2.136784907,116.7906701,11.65866723,3.01,Belum,-,-,Hari Yudistira,22/09/2021 15:24,200000,4364.11,-,"Chave et al, 2014",media/1632356567129.jpg,Caption,Source,SourceLink,media/1632356602913.jpg,Caption,Source,SourceLink,media/1632356625980.jpg,media/1632356639896.jpg,
455,1904A09SMLJ0000000000128801,Asam ,Garcinia sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,40,18,"Hutan Lindung Pulau Tilan, Kep Rantau Bais",Mineral,Pulau Tilan,2.136712544,116.790769,40.8140651,2.98,Belum,-,-,Putri,22/09/2021 15:27,200000,2672.86,-,"Chave et al, 2014",media/1632356827210.jpg,Caption,Source,SourceLink,media/1632356839846.jpg,Caption,Source,SourceLink,media/1632356857011.jpg,media/1632356870926.jpg,
456,1904A09SMLJ0000000000128802,Leban,Vitex Pinnata,Pohon Dewasa,icon/mature_tree.svg,Least Concern,46,15,"Hutan Lindung Pulau Tilan, Kep Rantau Bais",Mineral,Pulau Tilan,2.136703497,116.790769,30.56122387,3,Belum,-,-,Putri,22/09/2021 15:32,200000,2945.7,-,"Chave et al, 2014",media/1632357067910.jpg,Caption,Source,SourceLink,media/1632357081328.jpg,Caption,Source,SourceLink,media/1632357094460.jpg,media/1632357118778.jpg,
460,1904A09SMLJ0000000000128803,Simpur,Dillenia sp.,Pohon Dewasa,icon/mature_tree.svg,Least Concern,42,30,"Hutan Lindung Pulau Tilan, Kep Rantau Bais",Mineral,Pulau Tilan,2.136863986,116.790938,18.42200219,2.99,Belum,-,-,Hari Yudistira,22/09/2021 15:37,200000,4168.2,-,"Chave et al, 2014",media/1632357347346.jpg,Caption,Source,SourceLink,media/1632357375259.jpg,Caption,Source,SourceLink,media/1632357401781.jpg,media/1632357414429.jpg,
461,1904A09SMLJ0000000000128804,Simpur,Dillenia sp.,Pohon Muda,icon/young_tree.svg,Least Concern,36,30,"Hutan Lindung Pulau Tilan, Kep Rantau Bais",Mineral,Pulau Tilan,2.136814681,116.7909111,21.30877495,2.99,Belum,-,-,Putri,22/09/2021 15:40,50000,3085.09,-,"Chave et al, 2014",media/1632357588052.jpg,Caption,Source,SourceLink,media/1632357607911.jpg,Caption,Source,SourceLink,media/1632357623391.jpg,media/1632357639446.jpg,
464,1904A09SMLJ0000000000128805,Asam ,Garcinia sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,40,30,"Hutan Lindung Pulau Tilan, Kep Rantau Bais",Mineral,Pulau Tilan,2.13664279,116.790947,9.64687831,2.99,Belum,-,-,Hari Yudistira,22/09/2021 15:44,200000,4400.48,-,"Chave et al, 2014",media/1632357762366.jpg,Caption,Source,SourceLink,media/1632357782461.jpg,Caption,Source,SourceLink,media/1632357799994.jpg,media/1632357811591.jpg,
